page	claim	claim_label	tags	claim_source_domain	claim_source_url	date
http://www.politifact.com/wisconsin/statements/2015/aug/27/russ-feingold/us-sen-ron-johnson-wants-no-general-federal-minimu/	"Says Ron Johnson ""opposes entirely a federal minimum wage,"" except perhaps for ""guest workers."""	true	['Agriculture', 'Economy', 'Government regulation', 'Jobs', 'Labor', 'Unions', 'Workers']			2015/08/27
http://www.politifact.com/georgia/statements/2015/aug/27/steve-cannon/mercedes-benz-target-superlative-about-atlanta-sta/	Buying the naming rights to the new Falcons stadium is the largest marketing deal in Mercedes-Benz history.	mostly true	['Sports']			2015/08/27
http://www.politifact.com/texas/statements/2015/aug/26/sid-miller/sid-miller-says-voters-mexico-must-have-tamper-pro/	"""To vote in Mexico every eligible Mexican citizen has to have a tamper-proof photo-ID card with a thumbprint and an embossed hologram."""	true	['Elections', 'History', 'Legal Issues']			2015/08/26
http://www.politifact.com/truth-o-meter/statements/2015/aug/26/jeb-bush/jeb-bush-planned-parenthood-isnt-involved-womens-h/	"Planned Parenthood is ""not actually doing women’s health issues."""	pants on fire!	['Abortion', 'Women']			2015/08/26
http://www.politifact.com/florida/statements/2015/aug/26/hillary-clinton/hillary-clinton-says-no-gop-candidate-has-talked-a/	"""Not one of the 17 GOP candidates has discussed how they'd address the rising cost of college."""	false	['Education']			2015/08/26
http://www.politifact.com/florida/statements/2015/aug/26/jeb-bush/jeb-bush-says-obama-administration-not-deporting-c/	"""The federal government right now does not deport criminals."" "	false	['Immigration']			2015/08/26
http://www.politifact.com/wisconsin/statements/2015/aug/26/bobby-jindal/scott-walkers-obamacare-replacement-new-entitlemen/	"Says Scott Walker's plan to replace Obamacare ""is a new entitlement"" program for ""every single American human being from the time they are born right up until they grow old and become eligible for Medicare.""   "	half-true	['Federal Budget', 'Health Care', 'Taxes', 'Welfare']			2015/08/26
http://www.politifact.com/truth-o-meter/statements/2015/aug/25/donald-trump/trump-many-scholars-say-anchor-babies-arent-covere/	"""Many of the great scholars say that anchor babies are not covered"" by the 14th Amendment."	half-true	['Immigration']			2015/08/25
http://www.politifact.com/punditfact/statements/2015/aug/25/occupy-democrats/liberal-group-tags-jindal-anchor-baby/	"Says Bobby Jindal’s parents ""used his birthright citizenship to become Americans, making him an anchor baby."""	pants on fire!	['Immigration']			2015/08/25
http://www.politifact.com/punditfact/statements/2015/aug/25/julius-jones/black-lives-matter-activist-says-clintons-passed-p/	"""The policy mistakes that ... the Clintons made got us, in large degree, to the situation that we are in today with mass incarceration."""	half-true	['Criminal Justice']			2015/08/25
http://www.politifact.com/virginia/statements/2015/aug/25/glen-sturtevant/glen-sturtevant-says-virginia-had-zero-percent-gro/	"""Last year, we had zero percent growth in GDP in Virginia ...The only states that did worse than us were Alaska and Mississippi."""	true	['Economy']			2015/08/25
http://www.politifact.com/florida/statements/2015/aug/24/jeb-bush/bush-says-trump-was-democrat-longer-republican-las/	"Says Donald Trump ""was a Democrat longer in the last decade than he was a Republican."""	half-true	['Candidate Biography']			2015/08/24
http://www.politifact.com/wisconsin/statements/2015/aug/24/rachel-maddow/rachel-maddow-says-under-scott-walker-middle-class/	"Under Scott Walker, ""the Wisconsin middle class is shrinking at a faster rate than any other state in the country."""	false	['Economy', 'Families', 'Income']			2015/08/24
http://www.politifact.com/virginia/statements/2015/aug/24/jim-webb/jim-webb-says-us-didnt-have-income-taxes-until-191/	"""We did not even have a federal income tax in this country until 1913."""	half-true	['Corrections and Updates', 'History', 'Taxes']			2015/08/24
http://www.politifact.com/truth-o-meter/statements/2015/aug/23/corey-lewandowski/donald-trumps-campaign-manager-says-there-are-4000/	"Says ""there’s 400,000"" anchor babies born in the United States a year, which are ""individuals coming to our country and having their children so their children can be U.S. citizens."""	mostly false	['Immigration']			2015/08/23
http://www.politifact.com/punditfact/statements/2015/aug/23/se-cupp/se-cupp-only-about-30-other-countries-offer-birthr/	"""There are actually only 30 countries that practice birthright citizenship."""	true	['Immigration']			2015/08/23
http://www.politifact.com/truth-o-meter/statements/2015/aug/23/ben-carson/ben-carson-most-border-not-under-our-control/	"Says ""56 percent of (the U.S.-Mexico) border is not under our control."""	half-true	['Immigration']			2015/08/23
http://www.politifact.com/rhode-island/statements/2015/aug/23/rhode-island-center-freedom-and-prosperity/ri-center-prosperity-freedoms-rails-against-regula/	"""Rhode Island will become just the second state to mandate the vaccine … and the only state to do so by regulatory fiat, without public debate, and without consideration from the elected representatives of the people."" "	half-true	['Government regulation', 'Health Care']	http://rifreedom.org/	http://rifreedom.org/2015/07/media-relase-center-calls-on-governor-raimondo-to-halt-controversial-hpv-vaccine-mandate/	2015/08/23
http://www.politifact.com/texas/statements/2015/aug/21/bruce-elfant/bruce-elfant-says-us-about-100th-voter-turnout-tex/	"""The United States is about 100th in voter turnout among the industrialized nations, and Texas is near the bottom in terms of voter registration and voter turnout."""	mostly true	['Elections']	https://drive.google.com/	https://drive.google.com/file/d/0B0kkOiAWUCUGMnhmMjFpMldwd2s/view?usp=sharing	2015/08/21
http://www.politifact.com/wisconsin/statements/2015/aug/21/scott-walker/scott-walker-says-wisconsin-percentage-people-work/	"""The rate in which people are working (in Wisconsin) is almost five points higher than it is nationally."""	mostly true	['Jobs', 'Labor', 'States']			2015/08/21
http://www.politifact.com/georgia/statements/2015/aug/21/alliance-defending-freedom/numbers-right-mammogram-claim-missing-context/	"""Zero Planned Parenthood facilities are licensed to do mammograms. Planned Parenthood, women don’t need you!"""	half-true	['Abortion']			2015/08/21
http://www.politifact.com/texas/statements/2015/aug/20/julian-castro/julian-castro-says-less-half-lowest-income-america/	"""Less than half of the poorest American households have a home Internet subscription."""	true	['Census', 'Families', 'Income', 'Poverty', 'Wealth']	http://portal.hud.gov/	http://portal.hud.gov/hudportal/HUD?src=/press/speeches_remarks_statements/2015/Remarks_072715	2015/08/20
http://www.politifact.com/truth-o-meter/statements/2015/aug/20/hillary-clinton/hillary-clinton-emails-wouldnt-be-public-if-i-hadn/	"""If I had not asked for my emails all to be made public, none of this would have been in the public arena."""	mostly false	['Candidate Biography', 'Technology']			2015/08/20
http://www.politifact.com/florida/statements/2015/aug/20/marco-rubio/marco-rubio-says-army-just-cut-40000-spots/	"""We have an Army that just cut 40,000 spots."" "	mostly true	['Military']			2015/08/20
http://www.politifact.com/punditfact/statements/2015/aug/20/facebook-posts/no-michele-bachmann-did-not-say-there-are-no-illeg/	"Says Michele Bachmann said, ""The Chinese built a Great Wall 5,000 years ago. You don't see any illegal Mexicans in China."""	pants on fire!	['Immigration']			2015/08/20
http://www.politifact.com/punditfact/statements/2015/aug/20/matt-wuerker/has-us-really-spent-more-afghanistan-post-wwii-eur/	"""The U.S. has now spent more on reconstructing Afghanistan than was spent on the Marshall Plan and the reconstruction of Europe."""	mostly true	['Afghanistan']			2015/08/20
http://www.politifact.com/truth-o-meter/statements/2015/aug/19/bill-clinton/bill-clinton-glass-steagall-had-nothing-do-financi/	"""There's not a single, solitary example that"" signing the bill to end Glass-Steagall ""had anything to do with the financial crash."""	mostly true	['Economy', 'Financial Regulation']			2015/08/19
http://www.politifact.com/wisconsin/statements/2015/aug/19/state-democratic-party-wisconsin/wisconsin-democrats-say-path-citizenship-supported/	"A ""majority in every state favors path to citizenship for undocumented immigrants."""	mostly true	['Immigration']			2015/08/19
http://www.politifact.com/georgia/statements/2015/aug/19/kasim-reed/tb-real-concern-controversial-atlanta-shelter/	"""Peachtree and Pine is one of the leading sites for tuberculosis in the nation."""	mostly true	['Public Health']			2015/08/19
http://www.politifact.com/florida/statements/2015/aug/18/alan-grayson/grayson-says-murphy-hasnt-passed-single-bill-out-c/	"Says Patrick Murphy ""hasn't passed a single bill out of committee."""	false	['Congress']			2015/08/18
http://www.politifact.com/punditfact/statements/2015/aug/18/howard-dean/howard-dean-tremendous-number-public-officials-hav/	"""There’s a tremendous other number of public officials who have done the same thing"" as Hillary Clinton with a private email server."	mostly false	['Technology', 'Transparency']			2015/08/18
http://www.politifact.com/truth-o-meter/statements/2015/aug/18/donald-trump/trump-illegal-immigrants-four-two-billion/	"""The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011."""	half-true	['Immigration', 'Taxes']			2015/08/18
http://www.politifact.com/truth-o-meter/statements/2015/aug/18/cory-booker/lightning-strikes-more-common-person-voter-fraud-s/	"""You’re more likely to get struck by lightning in Texas"" than find in-person voter fraud."	true	['Elections']			2015/08/18
http://www.politifact.com/punditfact/statements/2015/aug/17/tom-tancredo/tancredo-muffs-illegal-immigrant-murder-stats/	"Between 2008 and 2014, ""criminal aliens accounted for 38 percent of all murder convictions in the five states of California, Texas, Arizona, Florida and New York."" "	false	['Immigration']			2015/08/17
http://www.politifact.com/truth-o-meter/statements/2015/aug/17/facebook-posts/pie-chart-federal-spending-circulating-internet-mi/	Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture, including food stamps.	false	['Federal Budget', 'Military', 'Poverty']			2015/08/17
http://www.politifact.com/virginia/statements/2015/aug/17/israel-oquinn/israel-oquinn-says-some-sw-virginia-counties-are-n/	"On unemployment rates: ""We have counties in Southwest Virginia that are well into double digits and some that are pushing 20 percent."""	false	['Energy', 'Environment', 'Government regulation', 'Jobs']			2015/08/17
http://www.politifact.com/truth-o-meter/statements/2015/aug/16/ben-carson/ben-carson-says-number-americans-who-believe-socia/	"The number of people who ""believe in socialism ... is increasing."""	half-true	['Polls and Public Opinion']			2015/08/16
http://www.politifact.com/truth-o-meter/statements/2015/aug/16/donald-trump/donald-trump-iran-gets-keep-150-billion-even-if-us/	"Says ""if the (Iran nuclear) deal gets rejected, they still get"" $150 billion."	half-true	['Foreign Policy', 'Nuclear']			2015/08/16
http://www.politifact.com/truth-o-meter/statements/2015/aug/16/bernie-s/bernie-sanders-repeats-flawed-claim-about-us-healt/	"""We spend almost twice as much per capita on health care as do the people of any other country."""	false	['Health Care']			2015/08/16
http://www.politifact.com/truth-o-meter/statements/2015/aug/14/hillary-clinton/hillary-clinton-tweets-florida-got-f-college-affor/	"""F: The grade given to Florida for college affordability under Jeb Bush's leadership."""	half-true	['Education', 'State Budget']			2015/08/14
http://www.politifact.com/truth-o-meter/statements/2015/aug/14/jeb-bush/jeb-bush-student-loan-debt-has-doubled-under-obama/	"There has been a 100 percent ""increase in student debt under this Democratic White House."""	half-true	['Debt', 'Education']			2015/08/14
http://www.politifact.com/wisconsin/statements/2015/aug/14/scott-walker/wisconsin-only-state-fully-funded-pension-system-s/	"Wisconsin's pension system is the ""only one fully funded in the country."""	mostly true	['Disability', 'Pensions', 'Retirement', 'State Finances', 'States']			2015/08/14
